window_id,strategy1_fixed_ic,strategy2_dynamic_ic,strategy3_dynamic_fitness
213,0.0837385369723428,0.0,0.0837385369723428
214,-0.008189007418659718,-0.039767713818581414,1.3829186999463647
215,2.47542794341628,0.23573602249912304,3.6004741581732964
216,-0.07261188704013355,3.586267070931727,2.7052496596710807
217,1.4306736779965077,0.23152761739322433,-0.001409305129830458
218,3.6850114267552234,2.9577946620771325,-0.03579245324448439
219,-0.07309224204201993,-0.3688635934667139,-0.07309224204201993
220,2.1123192614497586,2.4459883406902985,3.672174315515968
221,6.54676594733564,8.101742867931879,9.885988304282408
222,-0.03570856928678147,-0.07410711365191329,-0.07410711365191329
223,5.241512521935604,5.241512521935604,-0.4534934494120851
224,0.09298248731332753,6.835762588275422,3.1366904159154165
225,5.222478458481436,8.200849863899421,8.52284522017931
226,7.129457319724871,7.613873883427488,0.5991177609519492
227,9.377817229125203,5.877742483364482,4.66506998017557
228,-0.1812398748983028,-1.5064420313364473,-0.06021857454860995
229,-0.03472524417897408,2.158939928201126,6.806317018921811
230,0.0,7.779071278988221,0.35019833148315677
231,3.3109202285995565,4.8189639729830045,4.691986987273058
232,-0.47424931546839344,-0.1355267919700316,-0.1355267919700316
233,-0.12402557711604723,5.251011867128797,0.8153428562960955
234,2.8326472568287304,2.2864315440012093,2.2807499316838653
235,-0.09195383940826364,2.740415788651174,3.239093979756081
236,-0.6479604300567083,-0.024199415572978177,-0.6479604300567083
237,2.3230126427452733,5.689235894763927,7.366216916973168
238,-1.1837968391836826,-0.3994742473614608,-0.3994742473614608
239,0.13270653395238868,5.168213942001685,3.1738356035119653
240,0.6839449490834021,4.379813760768917,0.17820442677264098
241,0.8005494938279779,0.21729743951484434,0.13108232764263078
242,2.155292423546505,1.971439514678066,2.7825431343369837
243,2.143070241338077,4.047243838829799,-1.3255348580580382
244,2.3467977678728986,1.820618865612386,0.6151411892758617
245,5.240614082897691,-0.009784454205035872,-0.046261789965754425
246,-0.6917373697050129,1.5666881897363383,-1.4592297955294353
247,0.4283298159921525,2.1737461495118646,6.507848262636913
248,1.0889832958280299,0.06066744246562013,1.2057873395968373
249,0.503448576414159,5.664275716019155,3.2743430878675936
250,-0.02800732100754503,-0.009621833028851336,-0.02977270172294366
251,0.0665134804550039,0.0,-0.011055417036950434
252,0.8158931943977326,2.394239941874066,9.664206347703377
253,-0.11792669074744015,-0.7131652520438431,-0.6975170114002233
254,-0.028113539594780468,7.235915613497953,2.72906117035473
255,-0.8402951129303139,0.0,-0.761858491584615
256,0.05764180922700672,2.396790161329223,4.1581575140687095
257,-0.056904754027807834,-3.7680848375272378,-0.10065745731067202
258,1.5234440316356075,0.09848614060972558,-0.03793483609985817
259,4.720753898569157,0.8460146502698441,2.989225749309148
260,-0.09787380280963466,5.253725996581816,5.253725996581816
261,-6.478001106420751,-0.03182201502328198,-0.06358391056786174
262,0.949571600195872,5.25482297164248,5.9511928149370945
263,-0.9407507812544946,-0.012787203667390872,0.15001706105725252
264,4.819439930712208,-0.03942384725524628,6.862167195256251
265,0.9961150053964861,-0.020009794417011714,4.847138088892923
266,-1.1735129755586133,-1.6128341194091893,-0.5966088922927819
267,6.428300408456896,8.646232394238574,5.143876289766854
268,0.8873946956586299,6.307964994809535,0.0
269,5.7347373685555185,5.104589728500102,5.229979024216117
270,0.44801982624073927,0.0,0.0
271,-0.04130546729556157,-0.23050882307003245,-5.326500554313168
272,-0.12363310244669758,-0.2502072025746073,-0.022146950139103172
273,-2.5664163999885177,-0.797292410195516,1.9484523517043313
274,-0.2640327034916383,-0.013550150624681203,-0.05337849999937645
275,-0.011319888007899997,10.845754176297852,0.9853902561502559
276,4.5009735491600855,1.1479316732058193,2.54398297030473
277,-0.0845823999536959,-0.0674166663878686,-2.894323206072782
278,7.744674358059301,0.0,0.0
279,-0.48509824944413943,-1.7490225288018175,-1.6993880053178074
280,5.261686543820315,-0.039593980989797314,0.0
281,5.267802111064645,0.0,0.0
282,1.601458585933749,5.288819726258309,8.049382216704421
283,0.406827641654027,0.0,0.0
284,-0.21712903224283236,-0.07656347875941516,4.217936784034885
285,-1.4945595125697329,-1.5347325989193046,4.857394932709666
286,-0.006459099186657867,-0.006459099186657867,-0.00918541780771697
287,-0.05421094187683832,-0.0418028610957597,-0.05019170442358474
288,5.392967039638543,-0.12395635928493076,0.0
289,5.9695515341093515,2.5633159718831484,3.4997002245673716
290,2.344381214406951,3.9132860302066987,1.7209926183991948
291,5.031130034015768,-0.02010446659033153,7.847302122614483
292,7.18036664002722,0.07405151782006467,7.167122715773195
293,6.763809599758841,0.8670788209600795,3.7053599132594552
294,-1.6431764025734945,-0.06676094233436046,-0.1361477270378354
295,0.0,5.225792084892982,5.25835881998237
296,1.3368577540798738,2.120561738818464,2.2211967209306835
297,7.72830189298502,0.1499075571594056,10.113261605263842
298,0.0,2.258118589065422,6.6295196511546175
299,-0.046633377113639365,-0.4545568832945864,-0.046633377113639365
300,2.366189506302086,1.8942457144393008,0.0
301,-1.8380038060115393,-0.806504162207224,-0.5162837886053039
302,-0.03421018056549811,-0.030963165585647538,0.8360851685861477
303,-5.299071932220146,-5.3289106771085155,-0.4182314777431248
304,-3.601061268316671,-2.541441599385967,-2.541441599385967
305,-0.01761430054974663,3.6324740890388454,-1.9325745311881466
306,-0.12843705555036633,-1.5040190629278734,-0.7317466607263182
307,-0.02056974052236159,-0.03558246651892893,-3.8526651251807995
308,6.807358028551785,7.736473789028463,10.979281020733355
